ID	Species	numCommas	KEGG_Path	KEGG_PATH_Name	count
pstS	Escherichia coli	 36	KEGG_Path_019	eco02010:ABC transporters	1
pstS	Escherichia coli	 36	KEGG_Path_020	eco02020:Two-component system	2
pta	Escherichia coli	 45	KEGG_Path_028	eco00430:Taurine and hypotaurine metabolism	1
pta	Escherichia coli	 45	KEGG_Path_029	eco00620:Pyruvate metabolism	2
pta	Escherichia coli	 45	KEGG_Path_030	eco00640:Propanoate metabolism	3
ptsA	Escherichia coli	 18	KEGG_Path_010	eco02060:Phosphotransferase system (PTS)	1
ptsG	Escherichia coli	 53	KEGG_Path_026	eco00010:Glycolysis / Gluconeogenesis	1
ptsG	Escherichia coli	 53	KEGG_Path_027	eco00520:Amino sugar and nucleotide sugar metabolism	2
ptsG	Escherichia coli	 53	KEGG_Path_028	eco02060:Phosphotransferase system (PTS)	3
ptsH	Escherichia coli	 17	KEGG_Path_010	eco02060:Phosphotransferase system (PTS)	1
ptsI	Escherichia coli	 18	KEGG_Path_010	eco02060:Phosphotransferase system (PTS)	1
ptsN	Escherichia coli	 18	KEGG_Path_010	eco02060:Phosphotransferase system (PTS)	1
ptsP	Escherichia coli	 18	KEGG_Path_010	eco02060:Phosphotransferase system (PTS)	1
purA	Escherichia coli	 36	KEGG_Path_019	eco00230:Purine metabolism	1
purA	Escherichia coli	 36	KEGG_Path_020	eco00250:Alanine, aspartate and glutamate metabolism	2
purB	Escherichia coli	 36	KEGG_Path_019	eco00230:Purine metabolism	1
purB	Escherichia coli	 36	KEGG_Path_020	eco00250:Alanine, aspartate and glutamate metabolism	2
purC	Escherichia coli	 18	KEGG_Path_010	eco00230:Purine metabolism	1
purD	Escherichia coli	 18	KEGG_Path_010	eco00230:Purine metabolism	1
purE	Escherichia coli	 18	KEGG_Path_010	eco00230:Purine metabolism	1
purF	Escherichia coli	 36	KEGG_Path_019	eco00230:Purine metabolism	1
purF	Escherichia coli	 36	KEGG_Path_020	eco00250:Alanine, aspartate and glutamate metabolism	2
purH	Escherichia coli	 44	KEGG_Path_021	eco00230:Purine metabolism	1
purH	Escherichia coli	 44	KEGG_Path_022	eco00670:One carbon pool by folate	2
purK	Escherichia coli	 18	KEGG_Path_010	eco00230:Purine metabolism	1
purL	Escherichia coli	 18	KEGG_Path_010	eco00230:Purine metabolism	1
purM	Escherichia coli	 18	KEGG_Path_010	eco00230:Purine metabolism	1
purN	Escherichia coli	 44	KEGG_Path_021	eco00230:Purine metabolism	1
purN	Escherichia coli	 44	KEGG_Path_022	eco00670:One carbon pool by folate	2
purT	Escherichia coli	 42	KEGG_Path_019	eco00230:Purine metabolism	1
purT	Escherichia coli	 42	KEGG_Path_020	eco00670:One carbon pool by folate	2
purU	Escherichia coli	 44	KEGG_Path_021	eco00630:Glyoxylate and dicarboxylate metabolism	1
purU	Escherichia coli	 44	KEGG_Path_022	eco00670:One carbon pool by folate	2
putA	Escherichia coli	 44	KEGG_Path_021	eco00250:Alanine, aspartate and glutamate metabolism	1
putA	Escherichia coli	 44	KEGG_Path_022	eco00330:Arginine and proline metabolism	2
puuD	Escherichia coli	 15	KEGG_Path_008	eco00330:Arginine and proline metabolism	1
pykA	Escherichia coli	 54	KEGG_Path_028	eco00010:Glycolysis / Gluconeogenesis	1
pykA	Escherichia coli	 54	KEGG_Path_029	eco00230:Purine metabolism	2
pykA	Escherichia coli	 54	KEGG_Path_030	eco00620:Pyruvate metabolism	3
pykF	Escherichia coli	 54	KEGG_Path_028	eco00010:Glycolysis / Gluconeogenesis	1
pykF	Escherichia coli	 54	KEGG_Path_029	eco00230:Purine metabolism	2
pykF	Escherichia coli	 54	KEGG_Path_030	eco00620:Pyruvate metabolism	3
pyrB	Escherichia coli	 44	KEGG_Path_021	eco00240:Pyrimidine metabolism	1
pyrB	Escherichia coli	 44	KEGG_Path_022	eco00250:Alanine, aspartate and glutamate metabolism	2
pyrC	Escherichia coli	 18	KEGG_Path_010	eco00240:Pyrimidine metabolism	1
pyrD	Escherichia coli	 18	KEGG_Path_010	eco00240:Pyrimidine metabolism	1
pyrE	Escherichia coli	 22	KEGG_Path_011	eco00240:Pyrimidine metabolism	1
pyrF	Escherichia coli	 18	KEGG_Path_010	eco00240:Pyrimidine metabolism	1
pyrG	Escherichia coli	 22	KEGG_Path_011	eco00240:Pyrimidine metabolism	1
pyrH	Escherichia coli	 22	KEGG_Path_011	eco00240:Pyrimidine metabolism	1
pyrI	Escherichia coli	 36	KEGG_Path_019	eco00240:Pyrimidine metabolism	1
pyrI	Escherichia coli	 36	KEGG_Path_020	eco00250:Alanine, aspartate and glutamate metabolism	2
rbsA	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
rbsB	Escherichia coli	 36	KEGG_Path_019	eco02010:ABC transporters	1
rbsB	Escherichia coli	 36	KEGG_Path_020	eco02030:Bacterial chemotaxis	2
rbsC	Escherichia coli	 21	KEGG_Path_011	eco02010:ABC transporters	1
rbsD	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
rbsK	Escherichia coli	 18	KEGG_Path_010	eco00030:Pentose phosphate pathway	1
rcsC	Escherichia coli	 17	KEGG_Path_009	eco02020:Two-component system	1
rcsF	Escherichia coli	 22	KEGG_Path_011	eco02020:Two-component system	1
recA	Escherichia coli	 21	KEGG_Path_010	eco03440:Homologous recombination	1
recB	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
recC	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
recD	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
recF	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
recG	Escherichia coli	 18	KEGG_Path_010	eco03440:Homologous recombination	1
recJ	Escherichia coli	 51	KEGG_Path_028	eco03410:Base excision repair	1
recJ	Escherichia coli	 51	KEGG_Path_029	eco03430:Mismatch repair	2
recJ	Escherichia coli	 51	KEGG_Path_030	eco03440:Homologous recombination	3
recO	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
recQ	Escherichia coli	 17	KEGG_Path_010	eco03018:RNA degradation	1
recR	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
relA	Escherichia coli	 21	KEGG_Path_010	eco00230:Purine metabolism	1
rfaD	Escherichia coli	 22	KEGG_Path_011	eco00540:Lipopolysaccharide biosynthesis	1
rfaE	Escherichia coli	 11	KEGG_Path_005	eco00540:Lipopolysaccharide biosynthesis	1
rfbA	Escherichia coli	 10	KEGG_Path_009	eco00521:Streptomycin biosynthesis	1
rfbA	Escherichia coli	 10	KEGG_Path_010	eco00523:Polyketide sugar unit biosynthesis	2
rfbB	Escherichia coli	 11	KEGG_Path_008	eco00521:Streptomycin biosynthesis	1
rfbB	Escherichia coli	 11	KEGG_Path_009	eco00523:Polyketide sugar unit biosynthesis	2
rfbD	Escherichia coli	 12	KEGG_Path_007	eco00521:Streptomycin biosynthesis	1
rfbD	Escherichia coli	 12	KEGG_Path_008	eco00523:Polyketide sugar unit biosynthesis	2
rffG	Escherichia coli	 28	KEGG_Path_015	eco00521:Streptomycin biosynthesis	1
rffG	Escherichia coli	 28	KEGG_Path_016	eco00523:Polyketide sugar unit biosynthesis	2
rffH	Escherichia coli	 28	KEGG_Path_015	eco00521:Streptomycin biosynthesis	1
rffH	Escherichia coli	 28	KEGG_Path_016	eco00523:Polyketide sugar unit biosynthesis	2
rhaA	Escherichia coli	 18	KEGG_Path_010	eco00051:Fructose and mannose metabolism	1
rhaB	Escherichia coli	 44	KEGG_Path_021	eco00040:Pentose and glucuronate interconversions	1
rhaB	Escherichia coli	 44	KEGG_Path_022	eco00051:Fructose and mannose metabolism	2
rhaD	Escherichia coli	 36	KEGG_Path_019	eco00040:Pentose and glucuronate interconversions	1
rhaD	Escherichia coli	 36	KEGG_Path_020	eco00051:Fructose and mannose metabolism	2
rhlB	Escherichia coli	 18	KEGG_Path_010	eco03018:RNA degradation	1
rhlE	Escherichia coli	 14	KEGG_Path_008	eco03018:RNA degradation	1
rho	Escherichia coli	 22	KEGG_Path_011	eco03018:RNA degradation	1
ribA	Escherichia coli	 22	KEGG_Path_011	eco00740:Riboflavin metabolism	1
ribB	Escherichia coli	 22	KEGG_Path_011	eco00740:Riboflavin metabolism	1
ribC	Escherichia coli	 11	KEGG_Path_006	eco00740:Riboflavin metabolism	1
ribD	Escherichia coli	 22	KEGG_Path_011	eco00740:Riboflavin metabolism	1
ribF	Escherichia coli	 18	KEGG_Path_010	eco00740:Riboflavin metabolism	1
rihB	Escherichia coli	 44	KEGG_Path_021	eco00230:Purine metabolism	1
rihB	Escherichia coli	 44	KEGG_Path_022	eco00240:Pyrimidine metabolism	2
rne	Escherichia coli	 22	KEGG_Path_011	eco03018:RNA degradation	1
rnhA	Escherichia coli	 22	KEGG_Path_011	eco03030:DNA replication	1
rnhB	Escherichia coli	 22	KEGG_Path_011	eco03030:DNA replication	1
rnr	Escherichia coli	 15	KEGG_Path_007	eco03018:RNA degradation	1
rpe	Escherichia coli	 36	KEGG_Path_019	eco00030:Pentose phosphate pathway	1
rpe	Escherichia coli	 36	KEGG_Path_020	eco00040:Pentose and glucuronate interconversions	2
rpiA	Escherichia coli	 18	KEGG_Path_010	eco00030:Pentose phosphate pathway	1
rpiB	Escherichia coli	 11	KEGG_Path_007	eco00030:Pentose phosphate pathway	1
rplA	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rplB	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplC	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplD	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplE	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplF	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplI	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplJ	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplK	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rplL	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rplM	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplN	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplO	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplP	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplQ	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplR	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplS	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplT	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplU	Escherichia coli	 20	KEGG_Path_010	eco03010:Ribosome	1
rplV	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplW	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rplX	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rplY	Escherichia coli	 16	KEGG_Path_009	eco03010:Ribosome	1
rpmA	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rpmB	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rpmC	Escherichia coli	 18	KEGG_Path_010	eco03010:Ribosome	1
rpmD	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rpmE	Escherichia coli	 19	KEGG_Path_009	eco03010:Ribosome	1
rpmF	Escherichia coli	 19	KEGG_Path_010	eco03010:Ribosome	1
rpmG	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rpmH	Escherichia coli	 20	KEGG_Path_011	eco03010:Ribosome	1
rpmI	Escherichia coli	 19	KEGG_Path_010	eco03010:Ribosome	1
rpmJ	Escherichia coli	 16	KEGG_Path_010	eco03010:Ribosome	1
rpoA	Escherichia coli	 54	KEGG_Path_028	eco00230:Purine metabolism	1
rpoA	Escherichia coli	 54	KEGG_Path_029	eco00240:Pyrimidine metabolism	2
rpoA	Escherichia coli	 54	KEGG_Path_030	eco03020:RNA polymerase	3
rpoB	Escherichia coli	 66	KEGG_Path_031	eco00230:Purine metabolism	1
rpoB	Escherichia coli	 66	KEGG_Path_032	eco00240:Pyrimidine metabolism	2
rpoB	Escherichia coli	 66	KEGG_Path_033	eco03020:RNA polymerase	3
rpoC	Escherichia coli	 54	KEGG_Path_028	eco00230:Purine metabolism	1
rpoC	Escherichia coli	 54	KEGG_Path_029	eco00240:Pyrimidine metabolism	2
rpoC	Escherichia coli	 54	KEGG_Path_030	eco03020:RNA polymerase	3
rpoZ	Escherichia coli	 66	KEGG_Path_031	eco00230:Purine metabolism	1
rpoZ	Escherichia coli	 66	KEGG_Path_032	eco00240:Pyrimidine metabolism	2
rpoZ	Escherichia coli	 66	KEGG_Path_033	eco03020:RNA polymerase	3
rpsA	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsB	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsC	Escherichia coli	 21	KEGG_Path_010	eco03010:Ribosome	1
rpsD	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsE	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsF	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rpsG	Escherichia coli	 18	KEGG_Path_010	eco03010:Ribosome	1
rpsH	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsI	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsJ	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsK	Escherichia coli	 18	KEGG_Path_010	eco03010:Ribosome	1
rpsL	Escherichia coli	 21	KEGG_Path_010	eco03010:Ribosome	1
rpsM	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsN	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsO	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsP	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsQ	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsR	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rpsS	Escherichia coli	 22	KEGG_Path_011	eco03010:Ribosome	1
rpsT	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rpsU	Escherichia coli	 21	KEGG_Path_011	eco03010:Ribosome	1
rstA	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
rstB	Escherichia coli	 18	KEGG_Path_010	eco02020:Two-component system	1
ruvA	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
ruvB	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
ruvC	Escherichia coli	 22	KEGG_Path_011	eco03440:Homologous recombination	1
sapA	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
sapB	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
sapC	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
sapD	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
sapF	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
sbcB	Escherichia coli	 22	KEGG_Path_011	eco03430:Mismatch repair	1
sbp	Escherichia coli	 18	KEGG_Path_010	eco02010:ABC transporters	1
sdaA	Escherichia coli	 34	KEGG_Path_019	eco00260:Glycine, serine and threonine metabolism	1
sdaA	Escherichia coli	 34	KEGG_Path_020	eco00270:Cysteine and methionine metabolism	2
sdaB	Escherichia coli	 36	KEGG_Path_019	eco00260:Glycine, serine and threonine metabolism	1
sdaB	Escherichia coli	 36	KEGG_Path_020	eco00270:Cysteine and methionine metabolism	2
sdhA	Escherichia coli	 88	KEGG_Path_041	eco00020:Citrate cycle (TCA cycle)	1
sdhA	Escherichia coli	 88	KEGG_Path_042	eco00190:Oxidative phosphorylation	2
sdhA	Escherichia coli	 88	KEGG_Path_043	eco00632:Benzoate degradation via CoA ligation	3
sdhA	Escherichia coli	 88	KEGG_Path_044	eco00650:Butanoate metabolism	4
sdhB	Escherichia coli	 88	KEGG_Path_041	eco00020:Citrate cycle (TCA cycle)	1
sdhB	Escherichia coli	 88	KEGG_Path_042	eco00190:Oxidative phosphorylation	2
sdhB	Escherichia coli	 88	KEGG_Path_043	eco00632:Benzoate degradation via CoA ligation	3
sdhB	Escherichia coli	 88	KEGG_Path_044	eco00650:Butanoate metabolism	4
sdhC	Escherichia coli	 88	KEGG_Path_041	eco00020:Citrate cycle (TCA cycle)	1
sdhC	Escherichia coli	 88	KEGG_Path_042	eco00190:Oxidative phosphorylation	2
sdhC	Escherichia coli	 88	KEGG_Path_043	eco00632:Benzoate degradation via CoA ligation	3
sdhC	Escherichia coli	 88	KEGG_Path_044	eco00650:Butanoate metabolism	4
sdhD	Escherichia coli	 88	KEGG_Path_041	eco00020:Citrate cycle (TCA cycle)	1
sdhD	Escherichia coli	 88	KEGG_Path_042	eco00190:Oxidative phosphorylation	2
sdhD	Escherichia coli	 88	KEGG_Path_043	eco00632:Benzoate degradation via CoA ligation	3
sdhD	Escherichia coli	 88	KEGG_Path_044	eco00650:Butanoate metabolism	4
secA	Escherichia coli	 40	KEGG_Path_019	eco03060:Protein export	1
secA	Escherichia coli	 40	KEGG_Path_020	eco03070:Bacterial secretion system	2
secB	Escherichia coli	 36	KEGG_Path_019	eco03060:Protein export	1
secB	Escherichia coli	 36	KEGG_Path_020	eco03070:Bacterial secretion system	2
secD	Escherichia coli	 44	KEGG_Path_021	eco03060:Protein export	1
secD	Escherichia coli	 44	KEGG_Path_022	eco03070:Bacterial secretion system	2
secE	Escherichia coli	 44	KEGG_Path_021	eco03060:Protein export	1
secE	Escherichia coli	 44	KEGG_Path_022	eco03070:Bacterial secretion system	2
secF	Escherichia coli	 44	KEGG_Path_021	eco03060:Protein export	1
secF	Escherichia coli	 44	KEGG_Path_022	eco03070:Bacterial secretion system	2
secG	Escherichia coli	 44	KEGG_Path_021	eco03060:Protein export	1
secG	Escherichia coli	 44	KEGG_Path_022	eco03070:Bacterial secretion system	2
secY	Escherichia coli	 44	KEGG_Path_021	eco03060:Protein export	1
secY	Escherichia coli	 44	KEGG_Path_022	eco03070:Bacterial secretion system	2
selA	Escherichia coli	 34	KEGG_Path_017	eco00450:Selenoamino acid metabolism	1
selA	Escherichia coli	 34	KEGG_Path_018	eco00970:Aminoacyl-tRNA biosynthesis	2
selD	Escherichia coli	 18	KEGG_Path_010	eco00450:Selenoamino acid metabolism	1
serA	Escherichia coli	 18	KEGG_Path_010	eco00260:Glycine, serine and threonine metabolism	1
serB	Escherichia coli	 22	KEGG_Path_011	eco00260:Glycine, serine and threonine metabolism	1
serC	Escherichia coli	 36	KEGG_Path_019	eco00260:Glycine, serine and threonine metabolism	1
serC	Escherichia coli	 36	KEGG_Path_020	eco00750:Vitamin B6 metabolism	2
serS	Escherichia coli	 18	KEGG_Path_010	eco00970:Aminoacyl-tRNA biosynthesis	1
sgcA	Escherichia coli	 10	KEGG_Path_005	eco00052:Galactose metabolism	1
sgcA	Escherichia coli	 10	KEGG_Path_006	eco02060:Phosphotransferase system (PTS)	2
sgcB	Escherichia coli	 10	KEGG_Path_005	eco00052:Galactose metabolism	1
sgcB	Escherichia coli	 10	KEGG_Path_006	eco02060:Phosphotransferase system (PTS)	2
sgcC	Escherichia coli	 10	KEGG_Path_005	eco00052:Galactose metabolism	1
sgcC	Escherichia coli	 10	KEGG_Path_006	eco02060:Phosphotransferase system (PTS)	2
speA	Escherichia coli	 18	KEGG_Path_010	eco00330:Arginine and proline metabolism	1
speB	Escherichia coli	 18	KEGG_Path_010	eco00330:Arginine and proline metabolism	1
speC	Escherichia coli	 36	KEGG_Path_019	eco00330:Arginine and proline metabolism	1
speC	Escherichia coli	 36	KEGG_Path_020	eco00480:Glutathione metabolism	2
speD	Escherichia coli	 36	KEGG_Path_019	eco00270:Cysteine and methionine metabolism	1
speD	Escherichia coli	 36	KEGG_Path_020	eco00330:Arginine and proline metabolism	2
speE	Escherichia coli	 72	KEGG_Path_037	eco00270:Cysteine and methionine metabolism	1
speE	Escherichia coli	 72	KEGG_Path_038	eco00330:Arginine and proline metabolism	2
speE	Escherichia coli	 72	KEGG_Path_039	eco00410:beta-Alanine metabolism	3
speE	Escherichia coli	 72	KEGG_Path_040	eco00480:Glutathione metabolism	4
speF	Escherichia coli	 32	KEGG_Path_019	eco00330:Arginine and proline metabolism	1
speF	Escherichia coli	 32	KEGG_Path_020	eco00480:Glutathione metabolism	2
speG	Escherichia coli	 17	KEGG_Path_010	eco00330:Arginine and proline metabolism	1
spoT	Escherichia coli	 18	KEGG_Path_010	eco00230:Purine metabolism	1
srlA	Escherichia coli	 30	KEGG_Path_013	eco00051:Fructose and mannose metabolism	1
srlA	Escherichia coli	 30	KEGG_Path_014	eco02060:Phosphotransferase system (PTS)	2
srlB	Escherichia coli	 34	KEGG_Path_017	eco00051:Fructose and mannose metabolism	1
srlB	Escherichia coli	 34	KEGG_Path_018	eco02060:Phosphotransferase system (PTS)	2
srlD	Escherichia coli	 17	KEGG_Path_009	eco00051:Fructose and mannose metabolism	1
srlE	Escherichia coli	 30	KEGG_Path_013	eco00051:Fructose and mannose metabolism	1
srlE	Escherichia coli	 30	KEGG_Path_014	eco02060:Phosphotransferase system (PTS)	2
ssb	Escherichia coli	 54	KEGG_Path_025	eco03030:DNA replication	1
ssb	Escherichia coli	 54	KEGG_Path_026	eco03430:Mismatch repair	2
ssb	Escherichia coli	 54	KEGG_Path_027	eco03440:Homologous recombination	3
sseA	Escherichia coli	 22	KEGG_Path_011	eco00270:Cysteine and methionine metabolism	1
ssuA	Escherichia coli	 11	KEGG_Path_005	eco02010:ABC transporters	1
ssuB	Escherichia coli	 22	KEGG_Path_011	eco02010:ABC transporters	1
ssuC	Escherichia coli	 22	KEGG_Path_011	eco02010:ABC transporters	1
sucA	Escherichia coli	 66	KEGG_Path_031	eco00020:Citrate cycle (TCA cycle)	1
sucA	Escherichia coli	 66	KEGG_Path_032	eco00310:Lysine degradation	2
sucA	Escherichia coli	 66	KEGG_Path_033	eco00380:Tryptophan metabolism	3
sucB	Escherichia coli	 36	KEGG_Path_019	eco00020:Citrate cycle (TCA cycle)	1
sucB	Escherichia coli	 36	KEGG_Path_020	eco00310:Lysine degradation	2
sucC	Escherichia coli	 66	KEGG_Path_031	eco00020:Citrate cycle (TCA cycle)	1
sucC	Escherichia coli	 66	KEGG_Path_032	eco00640:Propanoate metabolism	2
sucC	Escherichia coli	 66	KEGG_Path_033	eco00660:C5-Branched dibasic acid metabolism	3
sucD	Escherichia coli	 54	KEGG_Path_028	eco00020:Citrate cycle (TCA cycle)	1
sucD	Escherichia coli	 54	KEGG_Path_029	eco00640:Propanoate metabolism	2
sucD	Escherichia coli	 54	KEGG_Path_030	eco00660:C5-Branched dibasic acid metabolism	3
sufS	Escherichia coli	 32	KEGG_Path_015	eco00450:Selenoamino acid metabolism	1
sufS	Escherichia coli	 32	KEGG_Path_016	eco00730:Thiamine metabolism	2
suhB	Escherichia coli	 34	KEGG_Path_017	eco00521:Streptomycin biosynthesis	1
suhB	Escherichia coli	 34	KEGG_Path_018	eco00562:Inositol phosphate metabolism	2
surE	Escherichia coli	 66	KEGG_Path_031	eco00230:Purine metabolism	1
surE	Escherichia coli	 66	KEGG_Path_032	eco00240:Pyrimidine metabolism	2
surE	Escherichia coli	 66	KEGG_Path_033	eco00760:Nicotinate and nicotinamide metabolism	3
tag	Escherichia coli	 18	KEGG_Path_010	eco03410:Base excision repair	1
talA	Escherichia coli	 14	KEGG_Path_008	eco00030:Pentose phosphate pathway	1
talA	Escherichia coli	 14	KEGG_Path_008	eco00030:Pentose phosphate pathway	2
talB	Escherichia coli	 14	KEGG_Path_008	eco00030:Pentose phosphate pathway	1
tap	Escherichia coli	 20	KEGG_Path_013	eco02020:Two-component system	1
tap	Escherichia coli	 20	KEGG_Path_014	eco02030:Bacterial chemotaxis	2
tar	Escherichia coli	 34	KEGG_Path_019	eco02020:Two-component system	1
tar	Escherichia coli	 34	KEGG_Path_020	eco02030:Bacterial chemotaxis	2
tatA	Escherichia coli	 44	KEGG_Path_021	eco03060:Protein export	1
tatA	Escherichia coli	 44	KEGG_Path_022	eco03070:Bacterial secretion system	2
tatB	Escherichia coli	 34	KEGG_Path_017	eco03060:Protein export	1
tatB	Escherichia coli	 34	KEGG_Path_018	eco03070:Bacterial secretion system	2
tatC	Escherichia coli	 34	KEGG_Path_017	eco03060:Protein export	1
tatC	Escherichia coli	 34	KEGG_Path_018	eco03070:Bacterial secretion system	2
tatE	Escherichia coli	 42	KEGG_Path_021	eco03060:Protein export	1
tatE	Escherichia coli	 42	KEGG_Path_022	eco03070:Bacterial secretion system	2
tauA	Escherichia coli	 21	KEGG_Path_011	eco02010:ABC transporters	1
tauB	Escherichia coli	 21	KEGG_Path_011	eco02010:ABC transporters	1
tauC	Escherichia coli	 17	KEGG_Path_010	eco02010:ABC transporters	1
tauD	Escherichia coli	 22	KEGG_Path_011	eco00430:Taurine and hypotaurine metabolism	1
tdcB	Escherichia coli	 36	KEGG_Path_019	eco00260:Glycine, serine and threonine metabolism	1
tdcB	Escherichia coli	 36	KEGG_Path_020	eco00290:Valine, leucine and isoleucine biosynthesis	2
tdcD	Escherichia coli	 13	KEGG_Path_008	eco00640:Propanoate metabolism	1
tdcE	Escherichia coli	 42	KEGG_Path_022	eco00620:Pyruvate metabolism	1
tdcE	Escherichia coli	 42	KEGG_Path_023	eco00640:Propanoate metabolism	2
tdcE	Escherichia coli	 42	KEGG_Path_024	eco00650:Butanoate metabolism	3
tdcG	Escherichia coli	 30	KEGG_Path_015	eco00260:Glycine, serine and threonine metabolism	1
tdcG	Escherichia coli	 30	KEGG_Path_016	eco00270:Cysteine and methionine metabolism	2
tdh	Escherichia coli	 22	KEGG_Path_011	eco00260:Glycine, serine and threonine metabolism	1
tdk	Escherichia coli	 18	KEGG_Path_010	eco00240:Pyrimidine metabolism	1
tesA	Escherichia coli	 17	KEGG_Path_010	eco01040:Biosynthesis of unsaturated fatty acids	1
tesB	Escherichia coli	 18	KEGG_Path_010	eco01040:Biosynthesis of unsaturated fatty acids	1
thiC	Escherichia coli	 19	KEGG_Path_010	eco00730:Thiamine metabolism	1
thiD	Escherichia coli	 18	KEGG_Path_010	eco00730:Thiamine metabolism	1
thiE	Escherichia coli	 19	KEGG_Path_010	eco00730:Thiamine metabolism	1
thiF	Escherichia coli	 19	KEGG_Path_010	eco00730:Thiamine metabolism	1
thiG	Escherichia coli	 22	KEGG_Path_011	eco00730:Thiamine metabolism	1
thiH	Escherichia coli	 22	KEGG_Path_011	eco00730:Thiamine metabolism	1
thiI	Escherichia coli	 15	KEGG_Path_007	eco00730:Thiamine metabolism	1
thiK	Escherichia coli	 22	KEGG_Path_011	eco00730:Thiamine metabolism	1
thiL	Escherichia coli	 18	KEGG_Path_010	eco00730:Thiamine metabolism	1
thiM	Escherichia coli	 18	KEGG_Path_010	eco00730:Thiamine metabolism	1
thiP	Escherichia coli	 21	KEGG_Path_010	eco02010:ABC transporters	1
thiQ	Escherichia coli	 21	KEGG_Path_010	eco02010:ABC transporters	1
thrA	Escherichia coli	 66	KEGG_Path_031	eco00260:Glycine, serine and threonine metabolism	1
thrA	Escherichia coli	 66	KEGG_Path_032	eco00270:Cysteine and methionine metabolism	2
thrA	Escherichia coli	 66	KEGG_Path_033	eco00300:Lysine biosynthesis	3
thrB	Escherichia coli	 18	KEGG_Path_010	eco00260:Glycine, serine and threonine metabolism	1
