ID	Species	numCommas	MF_Number	MF_Name
alkA	Escherichia coli	 4	MF_001	GO:0003677~DNA binding
alkA	Escherichia coli	 4	MF_002	GO:0003905~alkylbase DNA N-glycosylase activity
alkA	Escherichia coli	 4	MF_003	GO:0016799~hydrolase activity, hydrolyzing N-glycosyl compounds
alkA	Escherichia coli	 4	MF_004	GO:0019104~DNA N-glycosylase activity
alkB	Escherichia coli	 7	MF_001	GO:0005506~iron ion binding
alkB	Escherichia coli	 7	MF_002	GO:0016701~oxidoreductase activity, acting on single donors with incorporation of molecular oxygen
alkB	Escherichia coli	 7	MF_003	GO:0016702~oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
alkB	Escherichia coli	 7	MF_004	GO:0043167~ion binding
alkB	Escherichia coli	 7	MF_005	GO:0043169~cation binding
alkB	Escherichia coli	 7	MF_006	GO:0046872~metal ion binding
alkB	Escherichia coli	 7	MF_007	GO:0046914~transition metal ion binding
allA	Escherichia coli	 2	MF_001	GO:0004848~ureidoglycolate hydrolase activity
allA	Escherichia coli	 2	MF_002	GO:0016813~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines
allB	Escherichia coli	 7	MF_001	GO:0004038~allantoinase activity
allB	Escherichia coli	 7	MF_002	GO:0008270~zinc ion binding
allB	Escherichia coli	 7	MF_003	GO:0016812~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
allB	Escherichia coli	 7	MF_004	GO:0043167~ion binding
allB	Escherichia coli	 7	MF_005	GO:0043169~cation binding
allB	Escherichia coli	 7	MF_006	GO:0046872~metal ion binding
allB	Escherichia coli	 7	MF_007	GO:0046914~transition metal ion binding
allC	Escherichia coli	11	MF_001	GO:0004037~allantoicase activity
allC	Escherichia coli	11	MF_002	GO:0008233~peptidase activity
allC	Escherichia coli	11	MF_003	GO:0008237~metallopeptidase activity
allC	Escherichia coli	11	MF_004	GO:0008270~zinc ion binding
allC	Escherichia coli	11	MF_005	GO:0016813~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines
allC	Escherichia coli	11	MF_006	GO:0043167~ion binding
allC	Escherichia coli	11	MF_007	GO:0043169~cation binding
allC	Escherichia coli	11	MF_008	GO:0046872~metal ion binding
allC	Escherichia coli	11	MF_009	GO:0046914~transition metal ion binding
allC	Escherichia coli	11	MF_010	GO:0046983~protein dimerization activity
allC	Escherichia coli	11	MF_011	GO:0070011~peptidase activity, acting on L-amino acid peptides
allD	Escherichia coli	 1	MF_001	GO:0009040~ureidoglycolate dehydrogenase activity
allR	Escherichia coli	 1	MF_001	GO:0003677~DNA binding
alr	Escherichia coli	 8	MF_001	GO:0008784~alanine racemase activity
alr	Escherichia coli	 8	MF_002	GO:0016854~racemase and epimerase activity
alr	Escherichia coli	 8	MF_003	GO:0016855~racemase and epimerase activity, acting on amino acids and derivatives
alr	Escherichia coli	 8	MF_004	GO:0019842~vitamin binding
alr	Escherichia coli	 8	MF_005	GO:0030170~pyridoxal phosphate binding
alr	Escherichia coli	 8	MF_006	GO:0047661~amino-acid racemase activity
alr	Escherichia coli	 8	MF_007	GO:0048037~cofactor binding
alr	Escherichia coli	 8	MF_008	GO:0070279~vitamin B6 binding
alsA	Escherichia coli	21	MF_001	GO:0000166~nucleotide binding
alsA	Escherichia coli	21	MF_002	GO:0001882~nucleoside binding
alsA	Escherichia coli	21	MF_003	GO:0001883~purine nucleoside binding
alsA	Escherichia coli	21	MF_004	GO:0005524~ATP binding
alsA	Escherichia coli	21	MF_005	GO:0015145~monosaccharide transmembrane transporter activity
alsA	Escherichia coli	21	MF_006	GO:0015399~primary active transmembrane transporter activity
alsA	Escherichia coli	21	MF_007	GO:0015405~P-P-bond-hydrolysis-driven transmembrane transporter activity
alsA	Escherichia coli	21	MF_008	GO:0015407~monosaccharide-transporting ATPase activity
alsA	Escherichia coli	21	MF_009	GO:0015608~carbohydrate-importing ATPase activity
alsA	Escherichia coli	21	MF_010	GO:0016820~hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
alsA	Escherichia coli	21	MF_011	GO:0016887~ATPase activity
alsA	Escherichia coli	21	MF_012	GO:0017076~purine nucleotide binding
alsA	Escherichia coli	21	MF_013	GO:0030554~adenyl nucleotide binding
alsA	Escherichia coli	21	MF_014	GO:0032553~ribonucleotide binding
alsA	Escherichia coli	21	MF_015	GO:0032555~purine ribonucleotide binding
alsA	Escherichia coli	21	MF_016	GO:0032559~adenyl ribonucleotide binding
alsA	Escherichia coli	21	MF_017	GO:0042623~ATPase activity, coupled
alsA	Escherichia coli	21	MF_018	GO:0042626~ATPase activity, coupled to transmembrane movement of substances
alsA	Escherichia coli	21	MF_019	GO:0043211~carbohydrate-transporting ATPase activity
alsA	Escherichia coli	21	MF_020	GO:0043492~ATPase activity, coupled to movement of substances
alsA	Escherichia coli	21	MF_021	GO:0051119~sugar transmembrane transporter activity
alsE	Escherichia coli	 3	MF_001	GO:0004750~ribulose-phosphate 3-epimerase activity
alsE	Escherichia coli	 3	MF_002	GO:0016854~racemase and epimerase activity
alsE	Escherichia coli	 3	MF_003	GO:0016857~racemase and epimerase activity, acting on carbohydrates and derivatives
alsK	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
alsK	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
alsK	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
alsK	Escherichia coli	11	MF_004	GO:0005524~ATP binding
alsK	Escherichia coli	11	MF_005	GO:0008787~allose kinase activity
alsK	Escherichia coli	11	MF_006	GO:0017076~purine nucleotide binding
alsK	Escherichia coli	11	MF_007	GO:0019200~carbohydrate kinase activity
alsK	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
alsK	Escherichia coli	11	MF_009	GO:0032553~ribonucleotide binding
alsK	Escherichia coli	11	MF_010	GO:0032555~purine ribonucleotide binding
alsK	Escherichia coli	11	MF_011	GO:0032559~adenyl ribonucleotide binding
amiA	Escherichia coli	 2	MF_001	GO:0008745~N-acetylmuramoyl-L-alanine amidase activity
amiA	Escherichia coli	 2	MF_002	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
amiB	Escherichia coli	 2	MF_001	GO:0008745~N-acetylmuramoyl-L-alanine amidase activity
amiB	Escherichia coli	 2	MF_002	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
amiC	Escherichia coli	 2	MF_001	GO:0008745~N-acetylmuramoyl-L-alanine amidase activity
amiC	Escherichia coli	 2	MF_002	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
amn	Escherichia coli	 2	MF_001	GO:0008714~AMP nucleosidase activity
amn	Escherichia coli	 2	MF_002	GO:0016799~hydrolase activity, hydrolyzing N-glycosyl compounds
ampC	Escherichia coli	 6	MF_001	GO:0004180~carboxypeptidase activity
ampC	Escherichia coli	 6	MF_002	GO:0008233~peptidase activity
ampC	Escherichia coli	 6	MF_003	GO:0008238~exopeptidase activity
ampC	Escherichia coli	 6	MF_004	GO:0008800~beta-lactamase activity
ampC	Escherichia coli	 6	MF_005	GO:0016812~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
ampC	Escherichia coli	 6	MF_006	GO:0070011~peptidase activity, acting on L-amino acid peptides
ampD	Escherichia coli	 7	MF_001	GO:0008270~zinc ion binding
ampD	Escherichia coli	 7	MF_002	GO:0008745~N-acetylmuramoyl-L-alanine amidase activity
ampD	Escherichia coli	 7	MF_003	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
ampD	Escherichia coli	 7	MF_004	GO:0043167~ion binding
ampD	Escherichia coli	 7	MF_005	GO:0043169~cation binding
ampD	Escherichia coli	 7	MF_006	GO:0046872~metal ion binding
ampD	Escherichia coli	 7	MF_007	GO:0046914~transition metal ion binding
ampE	Escherichia coli	 2	MF_001	GO:0008483~transaminase activity
ampE	Escherichia coli	 2	MF_002	GO:0016769~transferase activity, transferring nitrogenous groups
ampH	Escherichia coli	 6	MF_001	GO:0004180~carboxypeptidase activity
ampH	Escherichia coli	 6	MF_002	GO:0008233~peptidase activity
ampH	Escherichia coli	 6	MF_003	GO:0008238~exopeptidase activity
ampH	Escherichia coli	 6	MF_004	GO:0008800~beta-lactamase activity
ampH	Escherichia coli	 6	MF_005	GO:0016812~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
ampH	Escherichia coli	 6	MF_006	GO:0070011~peptidase activity, acting on L-amino acid peptides
amtB	Escherichia coli	 4	MF_001	GO:0008519~ammonium transmembrane transporter activity
amtB	Escherichia coli	 4	MF_002	GO:0015101~organic cation transmembrane transporter activity
amtB	Escherichia coli	 4	MF_003	GO:0022890~inorganic cation transmembrane transporter activity
amtB	Escherichia coli	 4	MF_004	GO:0051739~ammonia transporter activity
anmK	Escherichia coli	 9	MF_001	GO:0000166~nucleotide binding
anmK	Escherichia coli	 9	MF_002	GO:0001882~nucleoside binding
anmK	Escherichia coli	 9	MF_003	GO:0001883~purine nucleoside binding
anmK	Escherichia coli	 9	MF_004	GO:0005524~ATP binding
anmK	Escherichia coli	 9	MF_005	GO:0017076~purine nucleotide binding
anmK	Escherichia coli	 9	MF_006	GO:0030554~adenyl nucleotide binding
anmK	Escherichia coli	 9	MF_007	GO:0032553~ribonucleotide binding
anmK	Escherichia coli	 9	MF_008	GO:0032555~purine ribonucleotide binding
anmK	Escherichia coli	 9	MF_009	GO:0032559~adenyl ribonucleotide binding
ansA	Escherichia coli	 2	MF_001	GO:0004067~asparaginase activity
ansA	Escherichia coli	 2	MF_002	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
ansB	Escherichia coli	 2	MF_001	GO:0004067~asparaginase activity
ansB	Escherichia coli	 2	MF_002	GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
ansP	Escherichia coli	 2	MF_001	GO:0005275~amine transmembrane transporter activity
ansP	Escherichia coli	 2	MF_002	GO:0015171~amino acid transmembrane transporter activity
apaH	Escherichia coli	 3	MF_001	GO:0004551~nucleotide diphosphatase activity
apaH	Escherichia coli	 3	MF_002	GO:0008796~bis(5'-nucleosyl)-tetraphosphatase activity
apaH	Escherichia coli	 3	MF_003	GO:0008803~bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
apbA	Escherichia coli	 5	MF_001	GO:0000166~nucleotide binding
apbA	Escherichia coli	 5	MF_002	GO:0008677~2-dehydropantoate 2-reductase activity
apbA	Escherichia coli	 5	MF_003	GO:0048037~cofactor binding
apbA	Escherichia coli	 5	MF_004	GO:0050661~NADP or NADPH binding
apbA	Escherichia coli	 5	MF_005	GO:0050662~coenzyme binding
aphA	Escherichia coli	 8	MF_001	GO:0000287~magnesium ion binding
aphA	Escherichia coli	 8	MF_002	GO:0003993~acid phosphatase activity
aphA	Escherichia coli	 8	MF_003	GO:0008910~kanamycin kinase activity
aphA	Escherichia coli	 8	MF_004	GO:0016791~phosphatase activity
aphA	Escherichia coli	 8	MF_005	GO:0034071~aminoglycoside phosphotransferase activity
aphA	Escherichia coli	 8	MF_006	GO:0043167~ion binding
aphA	Escherichia coli	 8	MF_007	GO:0043169~cation binding
aphA	Escherichia coli	 8	MF_008	GO:0046872~metal ion binding
appA	Escherichia coli	 3	MF_001	GO:0003993~acid phosphatase activity
appA	Escherichia coli	 3	MF_002	GO:0008707~4-phytase activity
appA	Escherichia coli	 3	MF_003	GO:0016791~phosphatase activity
appB	Escherichia coli	 5	MF_001	GO:0005506~iron ion binding
appB	Escherichia coli	 5	MF_002	GO:0043167~ion binding
appB	Escherichia coli	 5	MF_003	GO:0043169~cation binding
appB	Escherichia coli	 5	MF_004	GO:0046872~metal ion binding
appB	Escherichia coli	 5	MF_005	GO:0046914~transition metal ion binding
appC	Escherichia coli	 6	MF_001	GO:0005506~iron ion binding
appC	Escherichia coli	 6	MF_002	GO:0009055~electron carrier activity
appC	Escherichia coli	 6	MF_003	GO:0043167~ion binding
appC	Escherichia coli	 6	MF_004	GO:0043169~cation binding
appC	Escherichia coli	 6	MF_005	GO:0046872~metal ion binding
appC	Escherichia coli	 6	MF_006	GO:0046914~transition metal ion binding
appY	Escherichia coli	 4	MF_001	GO:0003677~DNA binding
appY	Escherichia coli	 4	MF_002	GO:0003700~transcription factor activity
appY	Escherichia coli	 4	MF_003	GO:0030528~transcription regulator activity
appY	Escherichia coli	 4	MF_004	GO:0043565~sequence-specific DNA binding
apt	Escherichia coli	 2	MF_001	GO:0003999~adenine phosphoribosyltransferase activity
apt	Escherichia coli	 2	MF_002	GO:0016763~transferase activity, transferring pentosyl groups
aqpZ	Escherichia coli	 5	MF_001	GO:0005372~water transporter activity
aqpZ	Escherichia coli	 5	MF_002	GO:0015250~water channel activity
aqpZ	Escherichia coli	 5	MF_003	GO:0015267~channel activity
aqpZ	Escherichia coli	 5	MF_004	GO:0022803~passive transmembrane transporter activity
aqpZ	Escherichia coli	 5	MF_005	GO:0022838~substrate specific channel activity
araA	Escherichia coli	 8	MF_001	GO:0008733~L-arabinose isomerase activity
araA	Escherichia coli	 8	MF_002	GO:0016860~intramolecular oxidoreductase activity
araA	Escherichia coli	 8	MF_003	GO:0016861~intramolecular oxidoreductase activity, interconverting aldoses and ketoses
araA	Escherichia coli	 8	MF_004	GO:0030145~manganese ion binding
araA	Escherichia coli	 8	MF_005	GO:0043167~ion binding
araA	Escherichia coli	 8	MF_006	GO:0043169~cation binding
araA	Escherichia coli	 8	MF_007	GO:0046872~metal ion binding
araA	Escherichia coli	 8	MF_008	GO:0046914~transition metal ion binding
araB	Escherichia coli	11	MF_001	GO:0000166~nucleotide binding
araB	Escherichia coli	11	MF_002	GO:0001882~nucleoside binding
araB	Escherichia coli	11	MF_003	GO:0001883~purine nucleoside binding
araB	Escherichia coli	11	MF_004	GO:0005524~ATP binding
araB	Escherichia coli	11	MF_005	GO:0008741~ribulokinase activity
araB	Escherichia coli	11	MF_006	GO:0017076~purine nucleotide binding
araB	Escherichia coli	11	MF_007	GO:0019200~carbohydrate kinase activity
araB	Escherichia coli	11	MF_008	GO:0030554~adenyl nucleotide binding
araB	Escherichia coli	11	MF_009	GO:0032553~ribonucleotide binding
araB	Escherichia coli	11	MF_010	GO:0032555~purine ribonucleotide binding
araB	Escherichia coli	11	MF_011	GO:0032559~adenyl ribonucleotide binding
araC	Escherichia coli	 4	MF_001	GO:0003677~DNA binding
araC	Escherichia coli	 4	MF_002	GO:0003700~transcription factor activity
araC	Escherichia coli	 4	MF_003	GO:0030528~transcription regulator activity
araC	Escherichia coli	 4	MF_004	GO:0043565~sequence-specific DNA binding
araD	Escherichia coli	 8	MF_001	GO:0008270~zinc ion binding
araD	Escherichia coli	 8	MF_002	GO:0008742~L-ribulose-phosphate 4-epimerase activity
araD	Escherichia coli	 8	MF_003	GO:0016854~racemase and epimerase activity
araD	Escherichia coli	 8	MF_004	GO:0016857~racemase and epimerase activity, acting on carbohydrates and derivatives
araD	Escherichia coli	 8	MF_005	GO:0043167~ion binding
araD	Escherichia coli	 8	MF_006	GO:0043169~cation binding
araD	Escherichia coli	 8	MF_007	GO:0046872~metal ion binding
araD	Escherichia coli	 8	MF_008	GO:0046914~transition metal ion binding
araE	Escherichia coli	 2	MF_001	GO:0015293~symporter activity
araE	Escherichia coli	 2	MF_002	GO:0015524~L-arabinose/beta-D-thiogalactopyranoside:hydrogen antiporter activity
araF	Escherichia coli	12	MF_001	GO:0015145~monosaccharide transmembrane transporter activity
araF	Escherichia coli	12	MF_002	GO:0015399~primary active transmembrane transporter activity
araF	Escherichia coli	12	MF_003	GO:0015405~P-P-bond-hydrolysis-driven transmembrane transporter activity
araF	Escherichia coli	12	MF_004	GO:0015407~monosaccharide-transporting ATPase activity
araF	Escherichia coli	12	MF_005	GO:0015608~carbohydrate-importing ATPase activity
araF	Escherichia coli	12	MF_006	GO:0016820~hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
araF	Escherichia coli	12	MF_007	GO:0016887~ATPase activity
araF	Escherichia coli	12	MF_008	GO:0042623~ATPase activity, coupled
araF	Escherichia coli	12	MF_009	GO:0042626~ATPase activity, coupled to transmembrane movement of substances
araF	Escherichia coli	12	MF_010	GO:0043211~carbohydrate-transporting ATPase activity
araF	Escherichia coli	12	MF_011	GO:0043492~ATPase activity, coupled to movement of substances
araF	Escherichia coli	12	MF_012	GO:0051119~sugar transmembrane transporter activity
araG	Escherichia coli	25	MF_001	GO:0000166~nucleotide binding
araG	Escherichia coli	25	MF_002	GO:0001882~nucleoside binding
araG	Escherichia coli	25	MF_003	GO:0001883~purine nucleoside binding
araG	Escherichia coli	25	MF_004	GO:0005524~ATP binding
araG	Escherichia coli	25	MF_005	GO:0015145~monosaccharide transmembrane transporter activity
araG	Escherichia coli	25	MF_006	GO:0015146~pentose transmembrane transporter activity
araG	Escherichia coli	25	MF_007	GO:0015147~L-arabinose transmembrane transporter activity
araG	Escherichia coli	25	MF_008	GO:0015399~primary active transmembrane transporter activity
araG	Escherichia coli	25	MF_009	GO:0015405~P-P-bond-hydrolysis-driven transmembrane transporter activity
araG	Escherichia coli	25	MF_010	GO:0015407~monosaccharide-transporting ATPase activity
araG	Escherichia coli	25	MF_011	GO:0015608~carbohydrate-importing ATPase activity
araG	Escherichia coli	25	MF_012	GO:0015612~L-arabinose-importing ATPase activity
araG	Escherichia coli	25	MF_013	GO:0016820~hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
araG	Escherichia coli	25	MF_014	GO:0016887~ATPase activity
araG	Escherichia coli	25	MF_015	GO:0017076~purine nucleotide binding
araG	Escherichia coli	25	MF_016	GO:0030554~adenyl nucleotide binding
araG	Escherichia coli	25	MF_017	GO:0032553~ribonucleotide binding
araG	Escherichia coli	25	MF_018	GO:0032555~purine ribonucleotide binding
araG	Escherichia coli	25	MF_019	GO:0032559~adenyl ribonucleotide binding
araG	Escherichia coli	25	MF_020	GO:0042623~ATPase activity, coupled
araG	Escherichia coli	25	MF_021	GO:0042626~ATPase activity, coupled to transmembrane movement of substances
araG	Escherichia coli	25	MF_022	GO:0042900~arabinose transmembrane transporter activity
araG	Escherichia coli	25	MF_023	GO:0043211~carbohydrate-transporting ATPase activity
araG	Escherichia coli	25	MF_024	GO:0043492~ATPase activity, coupled to movement of substances
araG	Escherichia coli	25	MF_025	GO:0051119~sugar transmembrane transporter activity
araH	Escherichia coli	12	MF_001	GO:0015145~monosaccharide transmembrane transporter activity
araH	Escherichia coli	12	MF_002	GO:0015399~primary active transmembrane transporter activity
araH	Escherichia coli	12	MF_003	GO:0015405~P-P-bond-hydrolysis-driven transmembrane transporter activity
araH	Escherichia coli	12	MF_004	GO:0015407~monosaccharide-transporting ATPase activity
araH	Escherichia coli	12	MF_005	GO:0015608~carbohydrate-importing ATPase activity
araH	Escherichia coli	12	MF_006	GO:0016820~hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
